model,epoch,train_loss,train_acc,val_loss,val_acc,val_f1
Balanced CNN + Mixup,46,1.677123789095846,0.33691616181356265,1.4891836911439895,0.528125,0.5084191422655179
Balanced CNN + Mixup,47,1.6595623266284578,0.306624975571624,1.488111710548401,0.5390625,0.515919072774742
Balanced CNN + Mixup,48,1.6850034397329137,0.32421340629274964,1.5004491716623307,0.53671875,0.5134871461448931
Balanced CNN + Mixup,49,1.6721209662021639,0.31893687707641194,1.4878569692373276,0.53984375,0.5219961480803051
Balanced CNN + Mixup,50,1.6845797766506008,0.3117060777799492,1.4999727219343186,0.52734375,0.5045033835070942
Balanced CNN + Mixup,51,1.6683975260356032,0.31913230408442445,1.4892872542142868,0.5375,0.5181080078888047
Balanced CNN + Mixup,52,1.6616135526733145,0.30799296462771153,1.4876647651195527,0.5375,0.5163452172103549
Balanced CNN + Mixup,53,1.6748183082504526,0.32479968731678716,1.491226577758789,0.53515625,0.5135044934669699
Balanced CNN + Mixup,54,1.6502510682432732,0.3124877858119992,1.4808996498584748,0.53984375,0.5205638902576706
Balanced CNN + Mixup,55,1.668584141270919,0.31366034786007424,1.4974964082241058,0.53984375,0.5206041974239428
Balanced CNN + Mixup,56,1.6661769477841628,0.3632988078952511,1.483219063282013,0.54453125,0.5239490530681219
Balanced CNN + Mixup,57,1.6688573872737873,0.3341801837013875,1.5063709557056426,0.53671875,0.5150620533191679
Balanced CNN + Mixup,58,1.6430759330687636,0.359390267735001,1.4849331110715867,0.5421875,0.521230397781491
Balanced CNN + Mixup,59,1.6557030930564764,0.33965213992573773,1.4884267330169678,0.54140625,0.5209976573754673
Balanced CNN + Mixup,60,1.6422399334640085,0.35587258159077584,1.4827873885631562,0.54296875,0.5225729749061065
